sol16947.txt,http://support.f5.com/kb/en-us/solutions/public/16000/900/sol16947.html,Best Practice,BIG-IP ASM,"['11.6.0', ' 11.5.3', ' 11.5.2', ' 11.5.1', ' 11.5.0', ' 11.4.1', ' 11.4.0', ' 11.3.0', ' 11.2.1', ' 11.2.0', ' 11.1.0', ' 11.0.0']"
sol16947.txt,http://support.f5.com/kb/en-us/solutions/public/16000/900/sol16947.html,Best Practice,BIG-IP AAM,"['11.6.0', ' 11.5.3', ' 11.5.2', ' 11.5.1', ' 11.5.0', ' 11.4.1', ' 11.4.0']"
sol16947.txt,http://support.f5.com/kb/en-us/solutions/public/16000/900/sol16947.html,Best Practice,BIG-IP WebAccelerator,"['11.3.0', ' 11.2.1', ' 11.2.0', ' 11.1.0', ' 11.0.0']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IP PSM,"['10.0.0', ' 10.0.1', ' 10.1.0', ' 10.2.0', ' 10.2.1', ' 10.2.2', ' 10.2.3', ' 10.2.4', ' 11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0', ' 11.4.0', ' 11.4.1']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IP Analytics,"['11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0', ' 11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IP Link Controller,"['10.0.0', ' 10.0.1', ' 10.1.0', ' 10.2.0', ' 10.2.1', ' 10.2.2', ' 10.2.3', ' 10.2.4', ' 11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0', ' 11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,ARX,"['6.0.0', ' 6.1.0', ' 6.1.1', ' 6.2.0', ' 6.3.0', ' 6.4.0']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IP ASM,"['10.0.0', ' 10.0.1', ' 10.1.0', ' 10.2.0', ' 10.2.1', ' 10.2.2', ' 10.2.3', ' 10.2.4', ' 11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0', ' 11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IP PEM,"['11.3.0', ' 11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IP LTM,"['10.0.0', ' 10.0.1', ' 10.1.0', ' 10.2.0', ' 10.2.1', ' 10.2.2', ' 10.2.3', ' 10.2.4', ' 11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0', ' 11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IQ Cloud,"['4.0.0', ' 4.1.0', ' 4.2.0', ' 4.3.0', ' 4.4.0', ' 4.5.0']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IP AAM,"['11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IP GTM,"['10.0.0', ' 10.0.1', ' 10.1.0', ' 10.2.0', ' 10.2.1', ' 10.2.2', ' 10.2.3', ' 10.2.4', ' 11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0', ' 11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IQ Security,"['4.0.0', ' 4.1.0', ' 4.2.0', ' 4.3.0', ' 4.4.0', ' 4.5.0']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IP AFM,"['11.3.0', ' 11.4.0', ' 11.4.1', ' 11.5.0', ' 11.5.1', ' 11.5.2', ' 11.5.3', ' 11.6.0']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IP WOM,"['10.0.0', ' 10.0.1', ' 10.1.0', ' 10.2.0', ' 10.2.1', ' 10.2.2', ' 10.2.3', ' 10.2.4', ' 11.0.0', ' 11.1.0', ' 11.2.0', ' 11.2.1', ' 11.3.0']"
sol15885.txt,http://support.f5.com/kb/en-us/solutions/public/15000/800/sol15885.html,Security Advisory,BIG-IQ Device,"['4.2.0', ' 4.3.0', ' 4.4.0', ' 4.5.0']"
